Filename,FileURL,Maximum Intensity,Weighted pattern R-factor (R_wp),Goodness of Fit,Calcite phase present,Calcite unit-cell length a,Calcite unit-cell length b,Calcite unit-cell length c,Calcite unit-cell angle alpha,Calcite unit-cell angle beta,Calcite unit-cell angle gamma,Calcite weight percentage,Vaterite phase present,Vaterite unit-cell length a,Vaterite unit-cell length b,Vaterite unit-cell length c,Vaterite unit-cell angle alpha,Vaterite unit-cell angle beta,Vaterite unit-cell angle gamma,Vaterite weight percentage,Additive - label,Additive - concentration,Additive - ChEBI URL,Additive - ChEBI molecule class URLs,Additive - ChEBI molecule class names,Additive - name,Additive - IUPAC name,Additive - formula,Additive - mass,Additive - canonical SMILES,Additive - standard InChI,Additive - standard InChIKey,Additive – pKa (COOH group),Additive – pKb (NH2 group),Additive – pKc (other group),Additive – pI
578859-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/k1nxk-qfb34/files/578859-mythen_summed.xye/content,1782913.1556030002,6.54548,7.79234,TRUE,4.99634,4.99634,17.06193,90,90,120,97.53278,TRUE,4.12801,4.12801,8.47345,90,90,120,2.46722,Leu,1.25,https://www.ebi.ac.uk/chebi/CHEBI:15603,"[https://www.ebi.ac.uk/chebi/CHEBI:15705, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:26463, https://www.ebi.ac.uk/chebi/CHEBI:25017]","[L-Î±-amino acid, proteinogenic amino acid, pyruvate family amino acid, leucine]",,L-leucine,C6H13NO2,131.175,CC(C)C[C@H](N)C(=O)O,"InChI=1S/C6H13NO2/c1-4(2)3-5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)/t5-/m0/s1",ROHFNLRQFUQHCH-YFKPBYRVSA-N,2.32,9.58,,5.98
578860-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/crb64-nf240/files/578860-mythen_summed.xye/content,147265.01,5.66722,6.76069,TRUE,4.99426,4.99426,17.06513,90,90,120,3.82146,TRUE,4.12809,4.12809,8.47143,90,90,120,96.17854,Leu,1.5,https://www.ebi.ac.uk/chebi/CHEBI:15603,"[https://www.ebi.ac.uk/chebi/CHEBI:15705, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:26463, https://www.ebi.ac.uk/chebi/CHEBI:25017]","[L-Î±-amino acid, proteinogenic amino acid, pyruvate family amino acid, leucine]",,L-leucine,C6H13NO2,131.175,CC(C)C[C@H](N)C(=O)O,"InChI=1S/C6H13NO2/c1-4(2)3-5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)/t5-/m0/s1",ROHFNLRQFUQHCH-YFKPBYRVSA-N,2.32,9.58,,5.98
578861-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/dzre0-bb429/files/578861-mythen_summed.xye/content,2244481.2331499998,7.077,8.75759,TRUE,4.99486,4.99486,17.06429,90,90,120,90.9755,TRUE,4.12778,4.12778,8.47145,90,90,120,9.0245,Leu,1.75,https://www.ebi.ac.uk/chebi/CHEBI:15603,"[https://www.ebi.ac.uk/chebi/CHEBI:15705, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:26463, https://www.ebi.ac.uk/chebi/CHEBI:25017]","[L-Î±-amino acid, proteinogenic amino acid, pyruvate family amino acid, leucine]",,L-leucine,C6H13NO2,131.175,CC(C)C[C@H](N)C(=O)O,"InChI=1S/C6H13NO2/c1-4(2)3-5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)/t5-/m0/s1",ROHFNLRQFUQHCH-YFKPBYRVSA-N,2.32,9.58,,5.98
579068-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/rf66s-z2c89/files/579068-mythen_summed.xye/content,2130481.79,7.57298,9.10285,TRUE,4.99519,4.99519,17.05797,90,90,120,93.03182,TRUE,4.12769,4.12769,8.4715,90,90,120,6.96818,Leu,0,,,,,,,,,,,2.32,9.58,,5.98
579069-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/2wtp2-txt80/files/579069-mythen_summed.xye/content,1045497.2,5.71159,6.7094,TRUE,4.99559,4.99559,17.05963,90,90,120,52.85592,TRUE,4.12815,4.12815,8.47155,90,90,120,47.14408,Leu,0.1,https://www.ebi.ac.uk/chebi/CHEBI:15603,"[https://www.ebi.ac.uk/chebi/CHEBI:15705, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:26463, https://www.ebi.ac.uk/chebi/CHEBI:25017]","[L-Î±-amino acid, proteinogenic amino acid, pyruvate family amino acid, leucine]",,L-leucine,C6H13NO2,131.175,CC(C)C[C@H](N)C(=O)O,"InChI=1S/C6H13NO2/c1-4(2)3-5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)/t5-/m0/s1",ROHFNLRQFUQHCH-YFKPBYRVSA-N,2.32,9.58,,5.98
579070-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/2f497-d1015/files/579070-mythen_summed.xye/content,1496865.2861179998,6.25393,7.66958,TRUE,4.99554,4.99554,17.05791,90,90,120,60.31965,TRUE,4.12769,4.12769,8.47042,90,90,120,39.68035,Leu,0.25,https://www.ebi.ac.uk/chebi/CHEBI:15603,"[https://www.ebi.ac.uk/chebi/CHEBI:15705, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:26463, https://www.ebi.ac.uk/chebi/CHEBI:25017]","[L-Î±-amino acid, proteinogenic amino acid, pyruvate family amino acid, leucine]",,L-leucine,C6H13NO2,131.175,CC(C)C[C@H](N)C(=O)O,"InChI=1S/C6H13NO2/c1-4(2)3-5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)/t5-/m0/s1",ROHFNLRQFUQHCH-YFKPBYRVSA-N,2.32,9.58,,5.98
579071-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/yp7kc-2n022/files/579071-mythen_summed.xye/content,1211252.4556459999,4.59911,5.26339,TRUE,4.9955,4.9955,17.06093,90,90,120,89.83901,TRUE,4.12761,4.12761,8.4712,90,90,120,10.16099,Leu,0.5,https://www.ebi.ac.uk/chebi/CHEBI:15603,"[https://www.ebi.ac.uk/chebi/CHEBI:15705, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:26463, https://www.ebi.ac.uk/chebi/CHEBI:25017]","[L-Î±-amino acid, proteinogenic amino acid, pyruvate family amino acid, leucine]",,L-leucine,C6H13NO2,131.175,CC(C)C[C@H](N)C(=O)O,"InChI=1S/C6H13NO2/c1-4(2)3-5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)/t5-/m0/s1",ROHFNLRQFUQHCH-YFKPBYRVSA-N,2.32,9.58,,5.98
579072-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/87v8a-e9x15/files/579072-mythen_summed.xye/content,750221.0273480001,5.70309,6.23638,TRUE,4.99628,4.99628,17.06485,90,90,120,100,FALSE,,,,90,90,120,0,Leu,0.75,https://www.ebi.ac.uk/chebi/CHEBI:15603,"[https://www.ebi.ac.uk/chebi/CHEBI:15705, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:26463, https://www.ebi.ac.uk/chebi/CHEBI:25017]","[L-Î±-amino acid, proteinogenic amino acid, pyruvate family amino acid, leucine]",,L-leucine,C6H13NO2,131.175,CC(C)C[C@H](N)C(=O)O,"InChI=1S/C6H13NO2/c1-4(2)3-5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)/t5-/m0/s1",ROHFNLRQFUQHCH-YFKPBYRVSA-N,2.32,9.58,,5.98
579073-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/5emna-9x155/files/579073-mythen_summed.xye/content,1619723.08,5.74059,6.80476,TRUE,4.99643,4.99643,17.06141,90,90,120,97.23626,TRUE,4.12728,4.12728,8.4753,90,90,120,2.76374,Leu,1,https://www.ebi.ac.uk/chebi/CHEBI:15603,"[https://www.ebi.ac.uk/chebi/CHEBI:15705, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:26463, https://www.ebi.ac.uk/chebi/CHEBI:25017]","[L-Î±-amino acid, proteinogenic amino acid, pyruvate family amino acid, leucine]",,L-leucine,C6H13NO2,131.175,CC(C)C[C@H](N)C(=O)O,"InChI=1S/C6H13NO2/c1-4(2)3-5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)/t5-/m0/s1",ROHFNLRQFUQHCH-YFKPBYRVSA-N,2.32,9.58,,5.98
579074-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/feetb-8jg31/files/579074-mythen_summed.xye/content,150758.6,3.51686,3.54348,TRUE,4.99697,4.99697,17.06517,90,90,120,100,FALSE,,,,90,90,120,0,Leu,1.25,https://www.ebi.ac.uk/chebi/CHEBI:15603,"[https://www.ebi.ac.uk/chebi/CHEBI:15705, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:26463, https://www.ebi.ac.uk/chebi/CHEBI:25017]","[L-Î±-amino acid, proteinogenic amino acid, pyruvate family amino acid, leucine]",,L-leucine,C6H13NO2,131.175,CC(C)C[C@H](N)C(=O)O,"InChI=1S/C6H13NO2/c1-4(2)3-5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)/t5-/m0/s1",ROHFNLRQFUQHCH-YFKPBYRVSA-N,2.32,9.58,,5.98
579075-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/eydaz-xej50/files/579075-mythen_summed.xye/content,570356.73,5.19457,6.00774,TRUE,4.99597,4.99597,17.06207,90,90,120,40.05489,TRUE,4.12865,4.12865,8.47104,90,90,120,59.94511,Leu,1.5,https://www.ebi.ac.uk/chebi/CHEBI:15603,"[https://www.ebi.ac.uk/chebi/CHEBI:15705, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:26463, https://www.ebi.ac.uk/chebi/CHEBI:25017]","[L-Î±-amino acid, proteinogenic amino acid, pyruvate family amino acid, leucine]",,L-leucine,C6H13NO2,131.175,CC(C)C[C@H](N)C(=O)O,"InChI=1S/C6H13NO2/c1-4(2)3-5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)/t5-/m0/s1",ROHFNLRQFUQHCH-YFKPBYRVSA-N,2.32,9.58,,5.98
579076-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/vhx4e-5pr80/files/579076-mythen_summed.xye/content,404638.31,5.38202,6.00779,TRUE,4.99628,4.99628,17.06795,90,90,120,40.10077,TRUE,4.12908,4.12908,8.47125,90,90,120,59.89923,Leu,1.75,https://www.ebi.ac.uk/chebi/CHEBI:15603,"[https://www.ebi.ac.uk/chebi/CHEBI:15705, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:26463, https://www.ebi.ac.uk/chebi/CHEBI:25017]","[L-Î±-amino acid, proteinogenic amino acid, pyruvate family amino acid, leucine]",,L-leucine,C6H13NO2,131.175,CC(C)C[C@H](N)C(=O)O,"InChI=1S/C6H13NO2/c1-4(2)3-5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)/t5-/m0/s1",ROHFNLRQFUQHCH-YFKPBYRVSA-N,2.32,9.58,,5.98
578442-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/rbdxc-50a38/files/578442-mythen_summed.xye/content,1746503.8660920002,5.36677,6.79999,TRUE,4.99833,4.99833,17.05204,90,90,120,100,FALSE,,,,90,90,120,0,Lys,0,,,,,,,,,,,2.15,9.16,10.67,9.74
578443-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/nrrt6-fa554/files/578443-mythen_summed.xye/content,1994456.06,5.95069,7.33534,TRUE,4.99778,4.99778,17.05276,90,90,120,95.91062,TRUE,4.12827,4.12827,8.46863,90,90,120,4.08938,Lys,0.25,https://www.ebi.ac.uk/chebi/CHEBI:18019,"[https://www.ebi.ac.uk/chebi/CHEBI:15705, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:22658, https://www.ebi.ac.uk/chebi/CHEBI:25094]","[L-Î±-amino acid, proteinogenic amino acid, aspartate family amino acid, lysine]",,L-lysine,C6H14N2O2,146.19,NCCCC[C@H](N)C(=O)O,"InChI=1S/C6H14N2O2/c7-4-2-1-3-5(8)6(9)10/h5H,1-4,7-8H2,(H,9,10)/t5-/m0/s1",KDXKERNSBIXSRK-YFKPBYRVSA-N,2.15,9.16,10.67,9.74
578444-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/79ebh-mzz44/files/578444-mythen_summed.xye/content,937049.72,4.74086,5.33436,TRUE,4.99901,4.99901,17.05445,90,90,120,96.23799,TRUE,4.12756,4.12756,8.47518,90,90,120,3.76201,Lys,0.5,https://www.ebi.ac.uk/chebi/CHEBI:18019,"[https://www.ebi.ac.uk/chebi/CHEBI:15705, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:22658, https://www.ebi.ac.uk/chebi/CHEBI:25094]","[L-Î±-amino acid, proteinogenic amino acid, aspartate family amino acid, lysine]",,L-lysine,C6H14N2O2,146.19,NCCCC[C@H](N)C(=O)O,"InChI=1S/C6H14N2O2/c7-4-2-1-3-5(8)6(9)10/h5H,1-4,7-8H2,(H,9,10)/t5-/m0/s1",KDXKERNSBIXSRK-YFKPBYRVSA-N,2.15,9.16,10.67,9.74
578445-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/h7sep-s4x23/files/578445-mythen_summed.xye/content,1804687.78,6.05046,7.52132,TRUE,4.99824,4.99824,17.0526,90,90,120,87.22593,TRUE,4.12691,4.12691,8.47178,90,90,120,12.77407,Lys,0.75,https://www.ebi.ac.uk/chebi/CHEBI:18019,"[https://www.ebi.ac.uk/chebi/CHEBI:15705, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:22658, https://www.ebi.ac.uk/chebi/CHEBI:25094]","[L-Î±-amino acid, proteinogenic amino acid, aspartate family amino acid, lysine]",,L-lysine,C6H14N2O2,146.19,NCCCC[C@H](N)C(=O)O,"InChI=1S/C6H14N2O2/c7-4-2-1-3-5(8)6(9)10/h5H,1-4,7-8H2,(H,9,10)/t5-/m0/s1",KDXKERNSBIXSRK-YFKPBYRVSA-N,2.15,9.16,10.67,9.74
578446-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/2zvz2-m6c36/files/578446-mythen_summed.xye/content,1675868.64,6.0544,7.28124,TRUE,4.99726,4.99726,17.05735,90,90,120,91.47605,TRUE,4.12821,4.12821,8.47049,90,90,120,8.52395,Lys,1,https://www.ebi.ac.uk/chebi/CHEBI:18019,"[https://www.ebi.ac.uk/chebi/CHEBI:15705, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:22658, https://www.ebi.ac.uk/chebi/CHEBI:25094]","[L-Î±-amino acid, proteinogenic amino acid, aspartate family amino acid, lysine]",,L-lysine,C6H14N2O2,146.19,NCCCC[C@H](N)C(=O)O,"InChI=1S/C6H14N2O2/c7-4-2-1-3-5(8)6(9)10/h5H,1-4,7-8H2,(H,9,10)/t5-/m0/s1",KDXKERNSBIXSRK-YFKPBYRVSA-N,2.15,9.16,10.67,9.74
578447-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/rs0yw-yd457/files/578447-mythen_summed.xye/content,2016731.56,6.17205,7.56368,TRUE,4.99813,4.99813,17.05517,90,90,120,97.5102,TRUE,4.12664,4.12664,8.47185,90,90,120,2.4898,Lys,1.25,https://www.ebi.ac.uk/chebi/CHEBI:18019,"[https://www.ebi.ac.uk/chebi/CHEBI:15705, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:22658, https://www.ebi.ac.uk/chebi/CHEBI:25094]","[L-Î±-amino acid, proteinogenic amino acid, aspartate family amino acid, lysine]",,L-lysine,C6H14N2O2,146.19,NCCCC[C@H](N)C(=O)O,"InChI=1S/C6H14N2O2/c7-4-2-1-3-5(8)6(9)10/h5H,1-4,7-8H2,(H,9,10)/t5-/m0/s1",KDXKERNSBIXSRK-YFKPBYRVSA-N,2.15,9.16,10.67,9.74
578448-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/pedtk-mk248/files/578448-mythen_summed.xye/content,1750212.42,6.42016,8.06301,TRUE,4.99825,4.99825,17.05475,90,90,120,82.44448,TRUE,4.12613,4.12613,8.47339,90,90,120,17.55552,Lys,1.5,https://www.ebi.ac.uk/chebi/CHEBI:18019,"[https://www.ebi.ac.uk/chebi/CHEBI:15705, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:22658, https://www.ebi.ac.uk/chebi/CHEBI:25094]","[L-Î±-amino acid, proteinogenic amino acid, aspartate family amino acid, lysine]",,L-lysine,C6H14N2O2,146.19,NCCCC[C@H](N)C(=O)O,"InChI=1S/C6H14N2O2/c7-4-2-1-3-5(8)6(9)10/h5H,1-4,7-8H2,(H,9,10)/t5-/m0/s1",KDXKERNSBIXSRK-YFKPBYRVSA-N,2.15,9.16,10.67,9.74
578449-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/w9v5e-cds20/files/578449-mythen_summed.xye/content,1560078.3173419998,5.81524,7.24516,TRUE,4.9974,4.9974,17.05612,90,90,120,64.9926,TRUE,4.12666,4.12666,8.47317,90,90,120,35.0074,Lys,1.75,https://www.ebi.ac.uk/chebi/CHEBI:18019,"[https://www.ebi.ac.uk/chebi/CHEBI:15705, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:22658, https://www.ebi.ac.uk/chebi/CHEBI:25094]","[L-Î±-amino acid, proteinogenic amino acid, aspartate family amino acid, lysine]",,L-lysine,C6H14N2O2,146.19,NCCCC[C@H](N)C(=O)O,"InChI=1S/C6H14N2O2/c7-4-2-1-3-5(8)6(9)10/h5H,1-4,7-8H2,(H,9,10)/t5-/m0/s1",KDXKERNSBIXSRK-YFKPBYRVSA-N,2.15,9.16,10.67,9.74
578450-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/p6rnk-qfg76/files/578450-mythen_summed.xye/content,1300954.7228090002,4.71055,5.52827,TRUE,4.9985,4.9985,17.0555,90,90,120,94.44804,TRUE,4.126,4.126,8.47538,90,90,120,5.55196,Lys,2,https://www.ebi.ac.uk/chebi/CHEBI:18019,"[https://www.ebi.ac.uk/chebi/CHEBI:15705, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:22658, https://www.ebi.ac.uk/chebi/CHEBI:25094]","[L-Î±-amino acid, proteinogenic amino acid, aspartate family amino acid, lysine]",,L-lysine,C6H14N2O2,146.19,NCCCC[C@H](N)C(=O)O,"InChI=1S/C6H14N2O2/c7-4-2-1-3-5(8)6(9)10/h5H,1-4,7-8H2,(H,9,10)/t5-/m0/s1",KDXKERNSBIXSRK-YFKPBYRVSA-N,2.15,9.16,10.67,9.74
578622-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/1r863-64090/files/578622-mythen_summed.xye/content,565649.91,4.1057,4.43811,TRUE,4.99799,4.99799,17.0585,90,90,120,100,FALSE,,,,90,90,120,0,Lys,0,,,,,,,,,,,2.15,9.16,10.67,9.74
578623-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/sa0wg-h7e26/files/578623-mythen_summed.xye/content,1258788.21,4.69918,5.59759,TRUE,4.99847,4.99847,17.05534,90,90,120,93.72445,TRUE,4.12711,4.12711,8.47186,90,90,120,6.27555,Lys,0.5,https://www.ebi.ac.uk/chebi/CHEBI:18019,"[https://www.ebi.ac.uk/chebi/CHEBI:15705, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:22658, https://www.ebi.ac.uk/chebi/CHEBI:25094]","[L-Î±-amino acid, proteinogenic amino acid, aspartate family amino acid, lysine]",,L-lysine,C6H14N2O2,146.19,NCCCC[C@H](N)C(=O)O,"InChI=1S/C6H14N2O2/c7-4-2-1-3-5(8)6(9)10/h5H,1-4,7-8H2,(H,9,10)/t5-/m0/s1",KDXKERNSBIXSRK-YFKPBYRVSA-N,2.15,9.16,10.67,9.74
578624-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/291sd-z7724/files/578624-mythen_summed.xye/content,1228378.14,5.06136,5.89439,TRUE,4.99564,4.99564,17.06226,90,90,120,100,FALSE,,,,90,90,120,0,Lys,0.75,https://www.ebi.ac.uk/chebi/CHEBI:18019,"[https://www.ebi.ac.uk/chebi/CHEBI:15705, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:22658, https://www.ebi.ac.uk/chebi/CHEBI:25094]","[L-Î±-amino acid, proteinogenic amino acid, aspartate family amino acid, lysine]",,L-lysine,C6H14N2O2,146.19,NCCCC[C@H](N)C(=O)O,"InChI=1S/C6H14N2O2/c7-4-2-1-3-5(8)6(9)10/h5H,1-4,7-8H2,(H,9,10)/t5-/m0/s1",KDXKERNSBIXSRK-YFKPBYRVSA-N,2.15,9.16,10.67,9.74
578625-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/qymb7-1wv09/files/578625-mythen_summed.xye/content,2081451.7530679998,6.24781,7.63525,TRUE,4.9973,4.9973,17.05719,90,90,120,100,FALSE,,,,90,90,120,0,Lys,1,https://www.ebi.ac.uk/chebi/CHEBI:18019,"[https://www.ebi.ac.uk/chebi/CHEBI:15705, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:22658, https://www.ebi.ac.uk/chebi/CHEBI:25094]","[L-Î±-amino acid, proteinogenic amino acid, aspartate family amino acid, lysine]",,L-lysine,C6H14N2O2,146.19,NCCCC[C@H](N)C(=O)O,"InChI=1S/C6H14N2O2/c7-4-2-1-3-5(8)6(9)10/h5H,1-4,7-8H2,(H,9,10)/t5-/m0/s1",KDXKERNSBIXSRK-YFKPBYRVSA-N,2.15,9.16,10.67,9.74
578626-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/mzbs7-t7d35/files/578626-mythen_summed.xye/content,1100253.3526730002,4.97047,5.76991,TRUE,4.9964,4.9964,17.0632,90,90,120,100,FALSE,,,,90,90,120,0,Lys,1.25,https://www.ebi.ac.uk/chebi/CHEBI:18019,"[https://www.ebi.ac.uk/chebi/CHEBI:15705, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:22658, https://www.ebi.ac.uk/chebi/CHEBI:25094]","[L-Î±-amino acid, proteinogenic amino acid, aspartate family amino acid, lysine]",,L-lysine,C6H14N2O2,146.19,NCCCC[C@H](N)C(=O)O,"InChI=1S/C6H14N2O2/c7-4-2-1-3-5(8)6(9)10/h5H,1-4,7-8H2,(H,9,10)/t5-/m0/s1",KDXKERNSBIXSRK-YFKPBYRVSA-N,2.15,9.16,10.67,9.74
578627-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/4z5q0-qek89/files/578627-mythen_summed.xye/content,1634080.22,5.59499,6.72016,TRUE,4.99685,4.99685,17.06038,90,90,120,100,FALSE,,,,90,90,120,0,Lys,1.5,https://www.ebi.ac.uk/chebi/CHEBI:18019,"[https://www.ebi.ac.uk/chebi/CHEBI:15705, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:22658, https://www.ebi.ac.uk/chebi/CHEBI:25094]","[L-Î±-amino acid, proteinogenic amino acid, aspartate family amino acid, lysine]",,L-lysine,C6H14N2O2,146.19,NCCCC[C@H](N)C(=O)O,"InChI=1S/C6H14N2O2/c7-4-2-1-3-5(8)6(9)10/h5H,1-4,7-8H2,(H,9,10)/t5-/m0/s1",KDXKERNSBIXSRK-YFKPBYRVSA-N,2.15,9.16,10.67,9.74
578628-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/tppxd-tfx44/files/578628-mythen_summed.xye/content,1924032.75,6.35241,7.68669,TRUE,4.99742,4.99742,17.05716,90,90,120,100,FALSE,,,,90,90,120,0,Lys,1.75,https://www.ebi.ac.uk/chebi/CHEBI:18019,"[https://www.ebi.ac.uk/chebi/CHEBI:15705, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:22658, https://www.ebi.ac.uk/chebi/CHEBI:25094]","[L-Î±-amino acid, proteinogenic amino acid, aspartate family amino acid, lysine]",,L-lysine,C6H14N2O2,146.19,NCCCC[C@H](N)C(=O)O,"InChI=1S/C6H14N2O2/c7-4-2-1-3-5(8)6(9)10/h5H,1-4,7-8H2,(H,9,10)/t5-/m0/s1",KDXKERNSBIXSRK-YFKPBYRVSA-N,2.15,9.16,10.67,9.74
578629-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/pjyds-nhn91/files/578629-mythen_summed.xye/content,2060356.6994120001,6.22103,7.70534,TRUE,4.99724,4.99724,17.05714,90,90,120,100,FALSE,,,,90,90,120,0,Lys,2,https://www.ebi.ac.uk/chebi/CHEBI:18019,"[https://www.ebi.ac.uk/chebi/CHEBI:15705, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:22658, https://www.ebi.ac.uk/chebi/CHEBI:25094]","[L-Î±-amino acid, proteinogenic amino acid, aspartate family amino acid, lysine]",,L-lysine,C6H14N2O2,146.19,NCCCC[C@H](N)C(=O)O,"InChI=1S/C6H14N2O2/c7-4-2-1-3-5(8)6(9)10/h5H,1-4,7-8H2,(H,9,10)/t5-/m0/s1",KDXKERNSBIXSRK-YFKPBYRVSA-N,2.15,9.16,10.67,9.74
578787-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/chjct-x8q04/files/578787-mythen_summed.xye/content,1738478.21,6.14787,7.3151,TRUE,4.99778,4.99778,17.05639,90,90,120,100,FALSE,,,,90,90,120,0,Lys,0,,,,,,,,,,,2.15,9.16,10.67,9.74
578788-mythen_summed.xye,https://data-collections-dev.psdi.ac.uk/api/records/p8ww8-gzc53/files/578788-mythen_summed.xye/content,650478.89,4.21613,4.63732,TRUE,4.99905,4.99905,17.05727,90,90,120,90.83226,TRUE,4.12908,4.12908,8.47278,90,90,120,9.16774,Lys,0.25,https://www.ebi.ac.uk/chebi/CHEBI:18019,"[https://www.ebi.ac.uk/chebi/CHEBI:15705, https://www.ebi.ac.uk/chebi/CHEBI:83813, https://www.ebi.ac.uk/chebi/CHEBI:22658, https://www.ebi.ac.uk/chebi/CHEBI:25094]","[L-Î±-amino acid, proteinogenic amino acid, aspartate family amino acid, lysine]",,L-lysine,C6H14N2O2,146.19,NCCCC[C@H](N)C(=O)O,"InChI=1S/C6H14N2O2/c7-4-2-1-3-5(8)6(9)10/h5H,1-4,7-8H2,(H,9,10)/t5-/m0/s1",KDXKERNSBIXSRK-YFKPBYRVSA-N,2.15,9.16,10.67,9.74
