Filename,r_wp,gof,bkg_scale,degree_of_crystallinity,Calcite_a,Calcite_a_err,Calcite_b,Calcite_b_err,Calcite_c,Calcite_c_err,Calcite_al,Calcite_be,Calcite_ga,Calcite_Strain_G,Calcite_Strain_L,Calcite_scale,Calcite_wp,Calcite_cabeq,Calcite_cbeq,Calcite_obeq,Vaterite_a,Vaterite_a_err,Vaterite_b,Vaterite_b_err,Vaterite_c,Vaterite_c_err,Vaterite_al,Vaterite_be,Vaterite_ga,Vaterite_strain_g,Vaterite_strain_l,Vaterite_scale,Vaterite_wp,Vaterite_cabeq,Vaterite_cbeq,Vaterite_obeq,Additive,Additive:Ca ions,Calcite Phase Out,Vaterite Phase Out,Amorphous,ycalc,yobs,Model to Use,degree_of_crystallinity_zscore_Additive,degree_of_crystallinity_zscore_vs_Control,degree_of_crystallinity_zscore_vs_AllAdditives,Calcite_a_zscore_Additive,Calcite_a_zscore_vs_Control,Calcite_a_zscore_vs_AllAdditives,Calcite_c_zscore_Additive,Calcite_c_zscore_vs_Control,Calcite_c_zscore_vs_AllAdditives,Vaterite_a_zscore_Additive,Vaterite_a_zscore_vs_Control,Vaterite_a_zscore_vs_AllAdditives,Vaterite_c_zscore_Additive,Vaterite_c_zscore_vs_Control,Vaterite_c_zscore_vs_AllAdditives,Calcite_wp_zscore_Additive,Calcite_wp_zscore_vs_Control,Calcite_wp_zscore_vs_AllAdditives,Vaterite_wp_zscore_Additive,Vaterite_wp_zscore_vs_Control,Vaterite_wp_zscore_vs_AllAdditives
578683-mythen_summed.xye,5.99796,6.96605,0.90466,58.53728,4.99676,4e-05,4.99676,4e-05,17.06297,0.00018,90.0,90.0,120.0,0.15771,0.05966,0.00162,17.84144,1.35882,0.50926,1.0173,4.12715,7e-05,4.12715,7e-05,8.47584,0.00029,90.0,90.0,120.0,0.64497,0.927,0.0664,82.15856,0.80906,0.0,0.83657,Ile,1.75,578683-mythen_summed_a_phase_out.txt,578683-mythen_summed_b_phase_out.txt,578683-mythen_summed_amor_phase_out.txt,578683-mythen_summed_ycalc.txt,578683-mythen_summed_yobs.txt,Both,-0.5111380875745736,-0.4853693949707678,-0.09036052161848841,1.1395969992173987,0.32082311465180235,0.8408389711209018,0.9686857908334111,1.1888681963170893,-0.5775333529907516,-1.1451370991114227,-0.3297175245158277,-0.3337472877951977,2.099953361369212,1.6101534424429123,0.969787598306103,-1.7425886336926477,-2.2469271361522054,-1.2688308156563504,1.7425886336926473,2.246927136152206,1.26883081565635
578843-mythen_summed.xye,7.0494,8.46797,0.9016,58.59113,4.99563,1e-05,4.99563,1e-05,17.0554,4e-05,90.0,90.0,120.0,0.11392,0.01052,0.00976,92.15479,1.05422,1.06535,1.33757,4.1277,0.0003,4.1277,0.0003,8.4694,0.00131,90.0,90.0,120.0,0.40174,0.6491,0.0074,7.84521,1.56254,0.00684,0.82648,Ile,0.0,578843-mythen_summed_a_phase_out.txt,578843-mythen_summed_b_phase_out.txt,578843-mythen_summed_amor_phase_out.txt,578843-mythen_summed_ycalc.txt,578843-mythen_summed_yobs.txt,Both,-0.4944519978216385,-0.47024766668613444,-0.08091794097404431,-0.5864010199898982,-0.27481460713429684,0.27522569231817484,-2.8540223470174335,-0.5165436926420088,-1.2378510541641603,-0.3005436447856189,0.13993024432280507,0.12503819581036388,-1.3889617810324548,-0.9832393227785177,-0.9524028488579893,1.0159822135433232,0.6355000911006982,1.1279053779233512,-1.0159822135433232,-0.6355000911006976,-1.127905377923351
578844-mythen_summed.xye,5.95159,7.19576,0.88909,60.18669,4.99549,1e-05,4.99549,1e-05,17.05885,4e-05,90.0,90.0,120.0,0.13506,0.02665,0.00997,85.43886,1.13219,0.99413,1.37306,4.12785,0.00018,4.12785,0.00018,8.47105,0.00076,90.0,90.0,120.0,0.44117,0.86177,0.01513,14.56114,0.80595,0.0,0.59935,Ile,0.25,578844-mythen_summed_a_phase_out.txt,578844-mythen_summed_b_phase_out.txt,578844-mythen_summed_amor_phase_out.txt,578844-mythen_summed_ycalc.txt,578844-mythen_summed_yobs.txt,Both,-4.7961309206706216e-05,-0.02219521019902296,0.19886300560070114,-0.8002414825466265,-0.34861043107242246,0.2051497108735656,-1.1118370001764082,0.26069158039754214,-0.9369136606306783,-0.070199975424408,0.26801599946040716,0.25016150952076954,-0.4950627150445472,-0.31878310187558373,-0.4599161659666217,0.7666815332472865,0.3750061221392048,0.9113048276245458,-0.7666815332472865,-0.3750061221392042,-0.9113048276245457
578845-mythen_summed.xye,5.74974,6.67669,0.89345,58.96898,4.99681,2e-05,4.99681,2e-05,17.06021,0.0001,90.0,90.0,120.0,0.15948,0.03909,0.00302,31.96098,1.102,0.8583,1.0693,4.12771,7e-05,4.12771,7e-05,8.47428,0.0003,90.0,90.0,120.0,0.6483,0.86541,0.05717,68.03902,0.93307,0.0,0.94742,Ile,0.5,578845-mythen_summed_a_phase_out.txt,578845-mythen_summed_b_phase_out.txt,578845-mythen_summed_amor_phase_out.txt,578845-mythen_summed_ycalc.txt,578845-mythen_summed_yobs.txt,Both,-0.37737049339922657,-0.3641428378588536,-0.014662061744640053,1.2159685929874648,0.3471787660582089,0.8658661073510558,-0.4250624866383328,0.5670799778859288,-0.8182832678173512,-0.28518740016071986,0.14846929466576694,0.1333797500581688,1.2548124262534597,0.9819402881347489,0.5041638253906763,-1.2184600427950205,-1.6992658272179904,-0.8134508259950536,1.21846004279502,1.6992658272179906,0.813450825995053
578846-mythen_summed.xye,5.70261,6.89151,0.87903,58.98068,4.99628,1e-05,4.99628,1e-05,17.05901,5e-05,90.0,90.0,120.0,0.12762,0.03745,0.00737,61.97925,1.16495,1.00598,1.34355,4.12772,9e-05,4.12772,9e-05,8.47172,0.00041,90.0,90.0,120.0,0.63581,0.91148,0.04024,38.02075,0.82558,1e-05,0.89736,Ile,0.75,578846-mythen_summed_a_phase_out.txt,578846-mythen_summed_b_phase_out.txt,578846-mythen_summed_amor_phase_out.txt,578846-mythen_summed_ycalc.txt,578846-mythen_summed_yobs.txt,Both,-0.37374510342505185,-0.36085733700592537,-0.01261047040685028,0.4064296990223202,0.06780886114945665,0.6005784633106225,-1.0310399985832712,0.2967372742198936,-0.9229571438290375,-0.2698311555371847,0.15700834500797037,0.1417213043052328,-0.13208551855269188,-0.048973606115150205,-0.2599367250350879,-0.10415790856936502,-0.53493292117851,0.1546911589598401,0.10415790856936476,0.5349329211785103,-0.15469115895984029
578847-mythen_summed.xye,2.16951,2.23419,0.98579,65.7305,4.99643,1e-05,4.99643,1e-05,17.06064,7e-05,90.0,90.0,120.0,0.00011,0.11006,0.00122,100.0,1.39497,1.01428,1.52688,,0.00148,,0.00148,,0.00626,90.0,90.0,120.0,1.23108,0.00049,0.0004,0.0,2.0,2.0,2.0,Ile,1.0,578847-mythen_summed_a_phase_out.txt,,578847-mythen_summed_amor_phase_out.txt,578847-mythen_summed_ycalc.txt,578847-mythen_summed_yobs.txt,Calcite,1.7177702602919804,1.5345733781322328,1.1709683538361437,0.6355444803338757,0.1468758153691445,0.6756598720015292,-0.20792054485924424,0.6639527800323978,-0.7807751289133676,,,,,,,1.3072026685012021,0.9397959801639248,1.3809271936971441,-1.3072026685012024,-0.9397959801639244,-1.3809271936971441
578848-mythen_summed.xye,5.89827,7.19006,0.87414,58.87306,4.99581,1e-05,4.99581,1e-05,17.0599,5e-05,90.0,90.0,120.0,0.12783,0.0365,0.00925,74.03572,1.18368,0.99142,1.40624,4.12804,0.00011,4.12804,0.00011,8.47017,0.00049,90.0,90.0,120.0,0.53915,0.85637,0.02887,25.96428,0.86089,6e-05,0.82204,Ile,1.25,578848-mythen_summed_a_phase_out.txt,578848-mythen_summed_b_phase_out.txt,578848-mythen_summed_amor_phase_out.txt,578848-mythen_summed_ycalc.txt,578848-mythen_summed_yobs.txt,Both,-0.4070924939396464,-0.39107832861209607,-0.031481603720779766,-0.3114632824179309,-0.17993426207132684,0.3653233827466406,-0.5816066772252597,0.4972414461050228,-0.845324019120569,0.22156867243503528,0.43025795596909827,0.40865104022165394,-0.971808883571752,-0.6731597530240536,-0.7225757301755279,0.3433878777876631,-0.06729288890223921,0.5435335138773327,-0.3433878777876635,0.06729288890223949,-0.5435335138773331
578849-mythen_summed.xye,1.84481,1.92008,0.98464,60.32728,4.99558,1e-05,4.99558,1e-05,17.05858,7e-05,90.0,90.0,120.0,0.00012,0.08762,0.0008,51.95256,1.35023,0.46827,1.21432,4.12624,0.00011,4.12624,0.00011,8.47086,0.00045,90.0,90.0,120.0,0.35121,1.01586,0.00656,48.04744,0.8268,0.80634,0.20729,Ile,1.5,578849-mythen_summed_a_phase_out.txt,578849-mythen_summed_b_phase_out.txt,578849-mythen_summed_amor_phase_out.txt,578849-mythen_summed_ycalc.txt,578849-mythen_summed_yobs.txt,Both,0.0435155922351817,0.017284154323479753,0.22351541809471223,-0.6627726137599645,-0.3011702585407034,0.2501985560880208,-1.2481819403641539,0.1998644720726242,-0.960465282733331,-2.542555359906315,-1.1067711056859189,-1.0928287243069184,-0.5979965468855498,-0.3952962424643848,-0.5166267536934904,-0.4763566417481605,-0.9238429118494247,-0.1686872222435865,0.4763566417481602,0.9238429118494251,0.16868722224358626
578850-mythen_summed.xye,5.64831,6.79564,0.90239,56.04382,4.99606,4e-05,4.99606,4e-05,17.06125,0.00017,90.0,90.0,120.0,0.16065,0.06623,0.00195,18.14984,1.40834,0.58321,1.19095,4.12759,6e-05,4.12759,6e-05,8.47289,0.00025,90.0,90.0,120.0,0.59395,0.92588,0.07825,81.85016,0.84985,0.00052,0.91388,Ile,1.75,578850-mythen_summed_a_phase_out.txt,578850-mythen_summed_b_phase_out.txt,578850-mythen_summed_amor_phase_out.txt,578850-mythen_summed_ycalc.txt,578850-mythen_summed_yobs.txt,Both,-1.2837675649256552,-1.1855629810172696,-0.5275879521421083,0.07039468643375717,-0.048156005038825854,0.4904590638978556,0.10011802371346884,0.8013769877296125,-0.7275659086073057,-0.4694623356513252,0.04600069055477516,0.03328109908895521,0.501770182784363,0.4221862596161512,0.08928110465161464,-1.7311405796177397,-2.2349650787710647,-1.2588843734343274,1.7311405796177393,2.2349650787710655,1.258884373434327
578851-mythen_summed.xye,5.47522,6.46074,0.90697,56.24793,4.99632,4e-05,4.99632,4e-05,17.06285,0.00017,90.0,90.0,120.0,0.14451,0.07133,0.00162,17.04453,1.35839,0.49485,1.17902,4.12766,6e-05,4.12766,6e-05,8.47373,0.00024,90.0,90.0,120.0,0.60168,0.88355,0.0702,82.95547,0.84085,0.0,0.8741,Ile,2.0,578851-mythen_summed_a_phase_out.txt,578851-mythen_summed_b_phase_out.txt,578851-mythen_summed_amor_phase_out.txt,578851-mythen_summed_ycalc.txt,578851-mythen_summed_yobs.txt,Both,-1.2205215523077955,-1.1282464357957898,-0.49179732753045385,0.46752697403891585,0.08889338227476917,0.6206001722949235,0.9080880396394555,1.161833925950726,-0.5880007405918273,-0.36196862328248736,0.10577404295247449,0.09167197882062603,0.9568460709238364,0.7604548811668658,0.3400015977600437,-1.772170568753721,-2.2778372630899644,-1.294532564265794,1.772170568753721,2.2778372630899653,1.2945325642657939
579058-mythen_summed.xye,5.89671,6.83865,0.88631,63.35781,4.99722,1e-05,4.99722,1e-05,17.05752,5e-05,90.0,90.0,120.0,0.17945,0.0482,0.00976,100.0,1.05537,1.0345,1.25259,,0.00254,,0.00254,,0.0109,90.0,90.0,120.0,0.12789,0.44442,0.00033,0.0,2.0,0.0,2.0,Ile,0.0,579058-mythen_summed_a_phase_out.txt,,579058-mythen_summed_amor_phase_out.txt,579058-mythen_summed_ycalc.txt,579058-mythen_summed_yobs.txt,Calcite,0.9825628638965548,0.8682934620009637,0.7549179050103805,1.842215661904179,0.5632951075914918,1.0710886244390307,-1.7834620759146491,-0.03893824949865336,-1.052927206543504,,,,,,,1.3072026685012021,0.9397959801639248,1.3809271936971441,-1.3072026685012024,-0.9397959801639244,-1.3809271936971441
579059-mythen_summed.xye,5.55574,6.72235,0.87923,57.21768,4.99608,1e-05,4.99608,1e-05,17.05767,6e-05,90.0,90.0,120.0,0.11979,0.02877,0.0059,49.89939,1.12386,0.94169,1.28437,4.12835,6e-05,4.12835,6e-05,8.47005,0.00027,90.0,90.0,120.0,0.61465,0.7257,0.05272,50.10061,1.05986,0.0,1.09769,Ile,0.25,579059-mythen_summed_a_phase_out.txt,579059-mythen_summed_b_phase_out.txt,579059-mythen_summed_amor_phase_out.txt,579059-mythen_summed_ycalc.txt,579059-mythen_summed_yobs.txt,Both,-0.9200324986790172,-0.8559289612549522,-0.32175196857130417,0.100943323942055,-0.037613744476169594,0.5004699183900061,-1.707714886920859,-0.0051454115400988215,-1.039842972041927,0.6976122557823562,0.6949685165872643,0.6672392218902702,-1.036819724733984,-0.7214838418166041,-0.758392943476429,-0.5525719503894676,-1.0034801925019434,-0.23490556458143078,0.5525719503894674,1.0034801925019436,0.2349055645814305
579060-mythen_summed.xye,5.23467,5.99246,0.90431,62.50017,4.99761,2e-05,4.99761,2e-05,17.06046,8e-05,90.0,90.0,120.0,0.17651,0.07869,0.00556,64.13766,1.16304,0.95751,1.19536,4.12916,9e-05,4.12916,9e-05,8.47059,0.0004,90.0,90.0,120.0,0.64527,0.76898,0.02766,35.86234,0.7362,0.0,0.82883,Ile,0.5,579060-mythen_summed_a_phase_out.txt,579060-mythen_summed_b_phase_out.txt,579060-mythen_summed_amor_phase_out.txt,579060-mythen_summed_ycalc.txt,579060-mythen_summed_yobs.txt,Both,0.7168124829177611,0.6274578251201143,0.6045309994597488,2.437914093311239,0.7688691885616503,1.2663002870344102,-0.29881717165107474,0.6234013744824525,-0.796476210315136,1.9414680703350773,1.386631594331529,1.3429051159276462,-0.7442709395020153,-0.5040254422486963,-0.5972154836213134,-0.02403600715619254,-0.45121364662589014,0.2243036763283123,0.024036007156192276,0.4512136466258906,-0.2243036763283125
579061-mythen_summed.xye,5.63149,6.7556,0.88465,59.76814,4.99631,1e-05,4.99631,1e-05,17.05873,5e-05,90.0,90.0,120.0,0.10271,0.06986,0.01024,90.60614,1.15466,0.91484,1.32243,4.12858,0.00024,4.12858,0.00024,8.46981,0.00101,90.0,90.0,120.0,0.37836,0.83704,0.00945,9.39386,0.93865,9e-05,0.63549,Ile,0.75,579061-mythen_summed_a_phase_out.txt,579061-mythen_summed_b_phase_out.txt,579061-mythen_summed_amor_phase_out.txt,579061-mythen_summed_ycalc.txt,579061-mythen_summed_yobs.txt,Both,-0.12974086504349222,-0.1397290890018752,0.1254703941107799,0.4522526552854453,0.08362225199367514,0.6155947450490705,-1.172434751370364,0.23365731003117873,-0.947381048231754,1.050805882137304,0.8913666744655276,0.8590949695801515,-1.1668414070594104,-0.8181320194024203,-0.8300273700787616,0.9584950898626923,0.5754318674842789,1.0779586926213531,-0.9584950898626926,-0.5754318674842785,-1.0779586926213536
579062-mythen_summed.xye,6.2858,7.59442,0.86146,61.68869,4.99482,1e-05,4.99482,1e-05,17.0618,5e-05,90.0,90.0,120.0,0.11048,0.07149,0.01231,100.0,1.03162,0.99799,1.29788,,0.11742,,0.11742,,0.40883,90.0,90.0,120.0,0.00011,0.00171,0.0,0.0,1.99988,0.00769,1.99988,Ile,1.0,579062-mythen_summed_a_phase_out.txt,,579062-mythen_summed_amor_phase_out.txt,579062-mythen_summed_ycalc.txt,579062-mythen_summed_yobs.txt,Calcite,0.4653653499054604,0.3995844719462069,0.4622382354606053,-1.8236208390684994,-0.7017761599193004,-0.1302139146114771,0.3778577166883071,0.9252840602432453,-0.6795903821019366,,,,,,,1.3072026685012021,0.9397959801639248,1.3809271936971441,-1.3072026685012024,-0.9397959801639244,-1.3809271936971441
579063-mythen_summed.xye,4.84003,5.6873,0.9136,56.09349,4.99547,2e-05,4.99547,2e-05,17.05977,7e-05,90.0,90.0,120.0,0.12658,0.05179,0.00356,38.62233,1.20363,0.93637,1.29104,4.12814,5e-05,4.12814,5e-05,8.4711,0.00024,90.0,90.0,120.0,0.56794,0.75105,0.05033,61.37767,1.00809,3e-05,1.01213,Ile,1.25,579063-mythen_summed_a_phase_out.txt,579063-mythen_summed_b_phase_out.txt,579063-mythen_summed_amor_phase_out.txt,579063-mythen_summed_ycalc.txt,579063-mythen_summed_yobs.txt,Both,-1.2683766999669102,-1.1716150470544493,-0.5188783331892833,-0.8307901200549244,-0.35915269163507874,0.19513885638141507,-0.6472542410185622,0.46795431987486247,-0.8566636890217085,0.37513111867584253,0.5156484593941664,0.4920665826952577,-0.46797486456012344,-0.2986480648785685,-0.4449923270911578,-0.971185415648817,-1.4408888786581269,-0.5986105766575908,0.9711854156488168,1.440888878658127,0.5986105766575904
579064-mythen_summed.xye,6.32227,6.83537,0.91308,69.5446,4.99672,2e-05,4.99672,2e-05,17.0644,0.00012,90.0,90.0,120.0,0.20379,0.05706,0.0032,53.0049,1.09181,0.94144,1.05816,4.12779,0.00013,4.12779,0.00013,8.47536,0.00055,90.0,90.0,120.0,0.65147,0.91757,0.02523,46.9951,0.61498,0.35768,0.79718,Ile,1.5,579064-mythen_summed_a_phase_out.txt,579064-mythen_summed_b_phase_out.txt,579064-mythen_summed_amor_phase_out.txt,579064-mythen_summed_ycalc.txt,579064-mythen_summed_yobs.txt,Both,2.8996164056340956,2.605618574983176,1.8397695949870476,1.0784997242008028,0.29973859352648985,0.8208172621366008,1.690808992566914,1.5110265848520545,-0.45279698407697777,-0.1623374431683468,0.21678169740566972,0.20011218403690362,1.8399099967183594,1.4168570872712798,0.8265187451014379,-0.4372929412773796,-0.883025300096929,-0.134747407042796,0.43729294127737933,0.8830253000969295,0.13474740704279575
579065-mythen_summed.xye,5.20275,6.22603,0.90361,57.5568,4.99632,2e-05,4.99632,2e-05,17.06208,8e-05,90.0,90.0,120.0,0.15445,0.05942,0.00434,41.27801,1.17476,0.94546,1.22943,4.12862,6e-05,4.12862,6e-05,8.47036,0.00026,90.0,90.0,120.0,0.60275,0.82689,0.05495,58.72199,0.85188,0.0,0.94054,Ile,1.75,579065-mythen_summed_a_phase_out.txt,579065-mythen_summed_b_phase_out.txt,579065-mythen_summed_amor_phase_out.txt,579065-mythen_summed_ycalc.txt,579065-mythen_summed_yobs.txt,Both,-0.8149519646582993,-0.7606999826869824,-0.2622873827190466,0.46752697403891585,0.08889338227476917,0.6206001722949235,0.5192524694753996,0.9883640244319601,-0.6551664776992201,1.1122308606328086,0.9255228758350998,0.8924611865691485,-0.8688750517307494,-0.5966466124352526,-0.6658651424486591,-0.8726044550598026,-1.3378817562652998,-0.5129602275000605,0.8726044550598023,1.3378817562653,0.5129602275000602
579066-mythen_summed.xye,4.89979,5.57603,0.92228,62.76197,4.9964,1e-05,4.9964,1e-05,17.06342,6e-05,90.0,90.0,120.0,0.18144,0.05142,0.0058,74.39424,1.06643,1.03986,1.19512,4.12892,0.00012,4.12892,0.00012,8.47095,0.00053,90.0,90.0,120.0,0.58348,0.7995,0.01777,25.60576,0.80028,0.0,0.93994,Ile,2.0,579066-mythen_summed_a_phase_out.txt,579066-mythen_summed_b_phase_out.txt,579066-mythen_summed_amor_phase_out.txt,579066-mythen_summed_ycalc.txt,579066-mythen_summed_yobs.txt,Both,0.797934456869825,0.7009744168548822,0.6504375475138919,0.5897215240721072,0.1310624245253942,0.6606435902635257,1.1959273578129874,1.2902467101919526,-0.5382806494863305,1.5729181993565944,1.1816943861110625,1.1427078139907008,-0.5492384160133946,-0.3590531758696142,-0.48976384371754944,0.35669642625373327,-0.05338680325928667,0.5550964142192255,-0.35669642625373366,0.05338680325928694,-0.5550964142192257
578492-mythen_summed.xye,5.45357,6.72193,0.86765,56.13872,4.99778,1e-05,4.99778,1e-05,17.05237,6e-05,90.0,90.0,120.0,0.13419,0.03158,0.00616,46.74478,1.26073,1.01543,1.30621,4.12749,5e-05,4.12749,5e-05,8.47136,0.00023,90.0,90.0,120.0,0.46705,0.77621,0.06254,53.25522,1.05845,0.0,1.05446,Leu,0.0,578492-mythen_summed_a_phase_out.txt,578492-mythen_summed_b_phase_out.txt,578492-mythen_summed_amor_phase_out.txt,578492-mythen_summed_ycalc.txt,578492-mythen_summed_yobs.txt,Both,-0.4780391208993289,-1.1589139185435122,-0.5109472668466984,2.738946005088902,0.8584784033435262,1.351392550217023,-2.0369782038942983,-1.1991590193980874,-1.5021525910934126,-0.11332392526017547,-0.0393898128702929,-0.05013444338464856,-0.389627202450919,-0.19394587249351694,-0.3673883649383216,-0.6588307442328108,-1.125839549943968,-0.3366472834465937,0.6588307442328108,1.1258395499439684,0.33664728344659345
578493-mythen_summed.xye,5.26653,6.15527,0.90381,58.43571,4.99697,2e-05,4.99697,2e-05,17.0576,8e-05,90.0,90.0,120.0,0.15938,0.03013,0.00394,40.67244,1.16019,1.00378,1.21986,4.12877,6e-05,4.12877,6e-05,8.47021,0.00026,90.0,90.0,120.0,0.60142,0.75756,0.05112,59.32756,1.05356,0.1128,1.12834,Leu,0.1,578493-mythen_summed_a_phase_out.txt,578493-mythen_summed_b_phase_out.txt,578493-mythen_summed_amor_phase_out.txt,578493-mythen_summed_ycalc.txt,578493-mythen_summed_yobs.txt,Both,-0.20026661607320695,-0.5138914737427331,-0.1081707893261256,1.664589460719576,0.43151685055899086,0.9459529432878157,-1.0274510339393275,-0.020915402587477632,-1.0459489481426838,1.1506375315792077,1.0536086309734602,1.017584500280295,-1.0034234802858573,-0.6570517234262984,-0.7106366590750507,-0.8499426921053397,-1.3613702876800124,-0.5324909246997703,0.8499426921053397,1.3613702876800127,0.5324909246997701
578494-mythen_summed.xye,5.58144,6.74772,0.88398,56.2976,4.9961,2e-05,4.9961,2e-05,17.05681,8e-05,90.0,90.0,120.0,0.13105,0.04177,0.00398,33.988,1.17965,0.93207,1.25774,4.12829,6e-05,4.12829,6e-05,8.47015,0.00024,90.0,90.0,120.0,0.59725,0.78989,0.06876,66.012,1.05202,0.0,1.13075,Leu,0.25,578494-mythen_summed_a_phase_out.txt,578494-mythen_summed_b_phase_out.txt,578494-mythen_summed_amor_phase_out.txt,578494-mythen_summed_ycalc.txt,578494-mythen_summed_yobs.txt,Both,-0.458825935135884,-1.1142985018329694,-0.48308770857762895,0.5106509501001028,-0.027071483913513335,0.5104807728821567,-1.1799417536843309,-0.19889101583463764,-1.114859249850514,0.6766519852641101,0.6437342145317685,0.6171898964056634,-1.0354476339117393,-0.6812137678225736,-0.7285452657255013,-1.0603189801322037,-1.6206428390444496,-0.7480758671335579,1.0603189801322037,1.6206428390444503,0.7480758671335576
578495-mythen_summed.xye,6.45296,7.9609,0.85734,55.39026,4.99626,2e-05,4.99626,2e-05,17.05943,0.00011,90.0,90.0,120.0,0.10687,0.04091,0.00311,22.93805,1.52155,0.68209,1.52983,4.12728,6e-05,4.12728,6e-05,8.47335,0.00025,90.0,90.0,120.0,0.62078,0.87533,0.0931,77.06195,0.98949,2e-05,1.02498,Leu,0.5,578495-mythen_summed_a_phase_out.txt,578495-mythen_summed_b_phase_out.txt,578495-mythen_summed_amor_phase_out.txt,578495-mythen_summed_ycalc.txt,578495-mythen_summed_yobs.txt,Both,-0.5685495754342461,-1.369090497037799,-0.6421894935716944,0.7228695267659832,0.05726660058726857,0.5905676088189165,-0.6742130375692578,0.3913572205025657,-0.8863212872251177,-0.32069260177286624,-0.2187098700633909,-0.225307082579661,0.6725072261492135,0.6074285999892637,0.22658042230630626,-1.408088944988264,-2.049242501686266,-1.1044561824099652,1.408088944988264,2.0492425016862663,1.104456182409965
578496-mythen_summed.xye,5.83567,7.1128,0.88039,54.55372,4.99507,2e-05,4.99507,2e-05,17.05941,0.00012,90.0,90.0,120.0,0.13569,0.05069,0.00277,22.74045,1.26232,0.60915,1.196,4.1282,5e-05,4.1282,5e-05,8.4694,0.00021,90.0,90.0,120.0,0.56373,0.74475,0.08381,77.25955,1.12619,3e-05,1.16423,Leu,0.75,578496-mythen_summed_a_phase_out.txt,578496-mythen_summed_b_phase_out.txt,578496-mythen_summed_amor_phase_out.txt,578496-mythen_summed_ycalc.txt,578496-mythen_summed_yobs.txt,Both,-0.6697114486627946,-1.604000999901827,-0.7888765207268233,-0.8555061371852508,-0.5699979028867994,-0.005078233460262141,-0.6780735621196079,0.3868515087749719,-0.8880658518252453,0.5877796953299744,0.5668827614489038,0.5421159081791236,-1.4357495542385845,-0.9832393227785177,-0.9524028488579893,-1.4143079183823122,-2.0569069068046626,-1.110829129825892,1.4143079183823122,2.056906906804663,1.1108291298258919
578498-mythen_summed.xye,6.01764,7.12148,0.8581,59.97836,4.99591,1e-05,4.99591,1e-05,17.06233,6e-05,90.0,90.0,120.0,0.1395,0.03698,0.00663,59.20224,1.08262,1.02333,1.2178,4.12741,9e-05,4.12741,9e-05,8.47386,0.0004,90.0,90.0,120.0,0.59678,0.90527,0.04067,40.79776,0.80396,0.0,0.89483,Leu,1.25,578498-mythen_summed_a_phase_out.txt,578498-mythen_summed_b_phase_out.txt,578498-mythen_summed_amor_phase_out.txt,578498-mythen_summed_ycalc.txt,578498-mythen_summed_yobs.txt,Both,-0.013715627792884742,-0.08069678222386593,0.16233240530994691,0.2586413903097379,-0.12722295925804555,0.41537765520739334,-0.11443697774722514,1.044685421028484,-0.633359420197005,-0.19232151631225322,-0.10770221561019568,-0.11686687736338339,0.944712531971582,0.8128059773593915,0.37880357883646176,-0.2667628682337536,-0.6426461279489433,0.06512770398260168,0.2667628682337536,0.6426461279489436,-0.0651277039826019
578499-mythen_summed.xye,7.02168,8.69234,0.88251,53.9854,4.99634,2e-05,4.99634,2e-05,17.06077,0.00012,90.0,90.0,120.0,0.11275,0.03654,0.0031,24.59381,1.40636,0.79806,1.44631,4.12746,7e-05,4.12746,7e-05,8.47217,0.00029,90.0,90.0,120.0,0.60013,0.86752,0.08454,75.40619,0.95885,6e-05,1.034,Leu,1.5,578499-mythen_summed_a_phase_out.txt,578499-mythen_summed_b_phase_out.txt,578499-mythen_summed_amor_phase_out.txt,578499-mythen_summed_ycalc.txt,578499-mythen_summed_yobs.txt,Both,-0.7384377687350551,-1.763592097742557,-0.8885312548373296,0.8289788150983344,0.09943564283742544,0.630611026787074,-0.41555789268551024,0.6932399062633585,-0.7694354590119182,-0.142948021904595,-0.06500696389766164,-0.07515910612658151,0.042698871501808254,0.1322417268587024,-0.12562217515538301,-1.3559779764309339,-1.985019751590943,-1.0510550112895471,1.3559779764309339,1.9850197515909433,1.0510550112895467
578500-mythen_summed.xye,8.93941,10.82847,0.91343,51.59916,4.99494,3e-05,4.99494,3e-05,17.06548,0.00014,90.0,90.0,120.0,0.13625,0.03399,0.00331,33.33609,1.23379,1.0715,1.32447,4.12796,9e-05,4.12796,9e-05,8.47131,0.00039,90.0,90.0,120.0,0.55464,0.71696,0.05886,66.66391,0.9975,0.00026,1.18697,Leu,1.75,578500-mythen_summed_a_phase_out.txt,578500-mythen_summed_b_phase_out.txt,578500-mythen_summed_amor_phase_out.txt,578500-mythen_summed_ycalc.txt,578500-mythen_summed_yobs.txt,Both,-1.0270031790835046,-2.4336770169983706,-1.3069576919218149,-1.0279337307266467,-0.638522596543831,-0.0701487876590184,0.49359563895624187,1.7543350181517263,-0.3585904956663671,0.3507869221728642,0.3619455532284371,0.34191860624217824,-0.4163139971393121,-0.21408090949053218,-0.3823122038137855,-1.0808362420011999,-1.645928782064357,-0.7691011108072255,1.0808362420011999,1.6459287820643578,0.7691011108072252
